speaker,utterance_id,processed_pcm_sha256,reference_sha256,hypothesis_sha256,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer
ABA,arctic_a0087,ff16fe679e5af146b57895a86913e1289ef49b7629720f86b5e57a1eefb9c6e7,cdd2dac29709a4675f319df6fd8e054bfc1e620a3bcea74548a3b064356c6b6d,3e9beb6a503fa8f3963980e7ea680482b1c39573160045ce0d52068ad8ac37b4,12,12,9,3,0,0,3,0.25
ABA,arctic_a0088,2b96fc62e6b6bcf15546c6c0c686d9f4f388aac4eb9a3018cd526c72c6e6ebe6,c296a6bb784c6036bbd2223d0313e88089284189bcb0f3248fe76a7f5e3566c1,9330ec35528fae8729bee5a6be4c9cface64f92b696dccc153913fd1ba749561,12,12,12,0,0,0,0,0.0
ABA,arctic_a0089,0762d819af32be1fdc528399ed817cd99eabc739e1c004cf8890a6b2d241d82f,b49df92937a53eb43e790d09ba87d1b19f71793ab6d8b437d8ba40f1462403e6,9d41d069d446c9c322c5253d080519fc2c277c8acc7b133a9dd4e5a77fd563c5,8,8,7,1,0,0,1,0.125
ABA,arctic_a0090,4acd9be92d8bb63091562833b375bcbe0fb3adec9a13677223edecde7cb093cd,1be5dde09c44d534b3a97f88bf10533a4aaa30394674c8c292350577632e709e,23dcd1c6cff211a0381c7126ab436f69b2b77d334713e745e925dff7ee1b3647,5,5,5,0,0,0,0,0.0
ABA,arctic_a0091,a502bf86619b6e09e8c2abf8b957f35ae89cf4f25c675c79e89b3cf598782230,5e7b397257818e248eee8d75613d03284ef79fa3564566a707dcc33c40930a74,24f8f52a42cbdbe0ca91783eb370e00eae4baf795cb61f9bcef496c4af21923c,9,9,9,0,0,0,0,0.0
ABA,arctic_a0092,4544e6d4c21c3a0e1b4a486f4d34fcf4b24c2b7b7e00656a826047df6f988aa6,31a47d79a9d5163f26212e9e4bd4e838b593ba4ae5ed21bdc82f7fc359ff1d38,09e9b566fcc89ff76260cce54762f3dbab8db112d750909036b1907e6e9288be,11,11,11,0,0,0,0,0.0
ABA,arctic_a0093,461c78d0fcc5f7f9be457b61c545ac929db54d71c42b6dd66b863a67d32e671c,a5e8ad64833b58c7d441f24c9f74b86ea940e8f67cc5513b36f0b5301e4a2d87,3f90646e946b52f5f129d392f175bd47170e4ec149c2862f3b9f6c2fe9efbca3,8,8,7,1,0,0,1,0.125
ABA,arctic_a0094,04cbd1d3fafac31a34c9618d37fc9e15edd62cba015f6b390a25f829c088e912,5df0fd62b7d7dd7d84ba16183ab34003fc016f443b97b33b1590987ad60b897f,2b1066efd65aafebc8a83695c59c1f5b4c40597543d723042c00b40fc472a627,13,13,13,0,0,0,0,0.0
ABA,arctic_a0095,0e386e428d2cc5205b748651e7b7c1f01f38ad31c32369ddc220d31bed8969e9,80fabc6546ba7fb43830d25569d5ded3089df5945be85a81b875657a3e6ddb22,7667bcb5beaadb7264b9190aab8d5cd1cda5a83606737ffc5557974722b3035d,13,14,11,2,0,1,3,0.230769230769
ABA,arctic_a0096,271b8710ba9852c7939bf7d31eb26a2f89637e9c8ca3e50b1093fcfa34098ce8,a2b9a3a293e2a651e313eadccb0b20e8afc2ec8062a75fc2f29f8b4f260bf531,c23c6b0a5eb292a09a624e7393547d44baf106fb412569cb671e1916ff296e92,13,13,13,0,0,0,0,0.0
ABA,arctic_a0097,f2b3d055267809109dd2ae44fa8f5b64d04ace9b781a28445e7cc96cd3d9bd8c,ebb3b8d999dcbf058cd87fb3c733f76b53a5e0ba24d41aeca0e56f9ab7175a6d,22d0a1e24685c73339252058c627dc6bdc26fa84992ecddd3850eb9173dfdb51,12,12,10,2,0,0,2,0.166666666667
ABA,arctic_a0098,bfaf45ccd09bcb11dbc7ebb0f68aa9c55bdd5c9b6a8bef43d0791a4729509c91,446e22ed46aa1f261b8f652de4ea8fbd6da3b4389e099386eb3217a8ca1aad87,e6a3a32b78b05c89ef5937b7488f4eb4b98a589a722631fdd42c00fecdb35fcf,4,4,4,0,0,0,0,0.0
ABA,arctic_a0099,b059972aab44b62dc70569e9b2a38045844fb6f2e2384f713f1d9d12042706bf,84e6c2017e9c2992a5010ebbf94349cd7f830a9b059ed7d20803fffe1a9620f5,3b603cc71fcaa4dac1da657f422025e9f859286e3a74a7babe495057721b124b,7,7,6,1,0,0,1,0.142857142857
ABA,arctic_a0100,a98f33591fd0e18579f8ab6f2415d344a13cebd9c57d1cf4760303553bab79b9,cda3396914f75073bc32f07ee11efc6446732d52936a5789259c748dd0bf89f6,f5df23eaf0f4758db77e27de112e0c50860c6f08861e3f06c36f92c8bf56c175,5,5,5,0,0,0,0,0.0
ABA,arctic_a0101,000f9b2e03a2b59189669639f6286fe238cd9efe5aa0c0e8774e8d9b69ba79db,9124580fe597c0c618fce8ab8b82ef27524281def1a29513f40ec1d7e422c74d,37dd65734dec48da05abc232a1961ed9723b2f2880819db9fe30a4e4d293c62b,9,8,8,0,1,0,1,0.111111111111
ABA,arctic_a0102,589de3e948b960d9f424d383cd811621727a11bba7f9bd6b55aeb7443f5fa57d,886da456ca4f267561b5d840ce6417334dda5167b668b053530150b782efcc7c,71035cd41fc6c9ca6bcf2cf47296895302ac14739087231e5460c53616086b3f,5,5,5,0,0,0,0,0.0
ABA,arctic_a0103,efec5ed596fd53bb219b452d17ebcca7edbf54414cb22064338aa0c20d6753da,55a52bc93fbae69e17c15073bf9f0c72bbec90f09ed56fe690549f3889b59e97,0d7ef96a0a7e8b6d4b3b87bb531c7ca10f11002fb5bdc57b07865b546fba280f,11,11,10,1,0,0,1,0.090909090909
ABA,arctic_a0104,e2a5cfbdd2e78e8cc2845fa7d15cd462668feef854f85573d7ba7b6f0e0f1b73,37b29ce41243d73fbed6a116faaf681168c7c46dcc3dd2cd7b3011fec3330b59,70c7eebfa096750580b4d195d4286bed560c585d1ffbfe65d4f2ced61cc9742c,11,11,11,0,0,0,0,0.0
ABA,arctic_a0105,7e741143c3030650aae668700d00038c41f64610a5030d6b86c3cecbe9792102,5eb32ff53236b647ded639e44d93df50b92d5144584b6a3d5d9df1665e2eb16b,2ec2f9f4c6b6b491ee9d3032afb9269ed1e69e7d65fa74983f0a937115f6ff3f,10,10,10,0,0,0,0,0.0
ABA,arctic_a0106,95eca15a8fc51452a7a6cd51173a35a4fa6a9f7c14cc4479d2eeb29013152819,03d53b2f0f980b9ab69600fb8813dbc1e499ddae74d34b5469c5a02840217e26,64cdaed3b813b938242c10e7b52ccd45d86221ab910de06688e0bc7de89a1627,13,13,11,2,0,0,2,0.153846153846
ABA,arctic_a0107,1c5464a316e064523140af36233b105daf1fdc278f50b3d1628983ec45a4dc24,d44c064b5584438923c03117945c96c4c24a1bfabe25586bfcc1028af6bd01b1,78559e2ae9404641ab0bf5abc35eaf3144a0d4e8c07644f24464408fc4e07b5c,9,9,9,0,0,0,0,0.0
ABA,arctic_a0108,8a93c5de01093d9f9d172984cad6dc64194a9a0d11514406f7913560f3e24aed,cd3747cc0a8d536cb0eeb6d22bb7153fc048ea43505e7020962627f32f6efe46,33534bd08cb6ddfb9880db77ecd7a09b44199175df4599ac20b834fc064f14c6,12,12,12,0,0,0,0,0.0
ABA,arctic_a0109,d09c0ffc860ce5fd9927ddef04469c67071aa670d37a100aaf03e5b9dd4cb247,c903ec0234b25bf85697771918de8a3b9939496d3ae7f12b08d3b15899784ef8,f595c9ffe9e7303b1ff0f638f3142e0aad5280a0b7055dfaa32c19be7ef7a452,11,11,11,0,0,0,0,0.0
ABA,arctic_a0110,276e215a67731590dd60429daa54368328800060cd744e3271436c5e76106513,50b87c70e385a283398092c87dacae9cce7680b864256889160d74f5fa8dc7b9,a0e78e09ce3a874fad0cb57c555fa7f7de29e3c9df44a883685630d6c4bdb3e7,5,6,2,3,0,1,4,0.8
ABA,arctic_a0111,5881598750b1d6c466cb6dc6582f9e44d6367dffdc0818af60993a1435066a4b,37b6bf04d43dd4523698c6177854c46db2a95b4862cdf0c66e247079c72389c4,fd1dd45e6b53724fe9e54c63ed171ceed04504152b9acd09d972f80bd3a6cf11,11,11,10,1,0,0,1,0.090909090909
ABA,arctic_a0112,0f7abe66a0fb57498de69517b9703ed3d3ddae5e2a97dec18786e2cdaa0b6ac9,e620f1cba7a4ae81380d9244e46dd29a19e30f67896ebb86f57f95e8aaca3088,ec0924bef8ab11ecab1e55432c9d7b6382fba49847c4406767454d808857d66e,6,6,6,0,0,0,0,0.0
ABA,arctic_a0113,277647232124728601733b6496b83eb249484e6599591d2c8cd88a10a2bde835,1c729b2897af85eca674b3e420ff2112c6a30c1388b0e8c86d226e3522ee6884,3fc6e53a1e8283eeae08174bcec9bb135eb3bcae92d39d3fe3523b60016fbb08,10,11,9,1,0,1,2,0.2
ABA,arctic_a0114,577a68c4c933c0130cc577f6eac1914bead04c83cb4a5fcb0a3ff7dba2f7e0a6,5ae08de4d4dc7998b86316930eeab83d89ce34c72f8d63a7ecb3b9bb89027972,3e699781ec9258d973d36d39dc570c9c0526ae41bff3f6590a3e98eabdfa2bc2,8,8,7,1,0,0,1,0.125
ABA,arctic_a0115,8d80943548476eedf80bd0222ad7254aff5bbcdd3033a4e65e2fa7ee17d8b8fd,7e780b04c68a22a640abc9943742ab75421e5dd23f49a6a256a9910ddaf62aa0,72d691173b02e8e5622be34396370a9b7f3fac26140fade4be51f820f453f3f9,12,12,12,0,0,0,0,0.0
ABA,arctic_a0116,3de476d3f40cc8e115ec8171ef7f636efd577968371c3af9539cb54fb77719c8,436ead270202b6654786ecf968dc4a7fc34ee0cd894796032d85df94d3a86050,3ead811358b28770b4803381075930eb66f3aad69d1778e9ac111d2058ebd1fa,13,13,13,0,0,0,0,0.0
ABA,arctic_a0117,feabff3be568d1ebe0b4668d0494de0e230a50073c59b0b3874d97faad68dcf6,5d488a13e5b8be5dd0258b91177479c506c5cc8c4fb1152694667003bcc46b62,501ec40b25edd33522dbec826b944f03f628070e4ee9a8da9fe88d06c6431393,10,10,10,0,0,0,0,0.0
ABA,arctic_a0118,5f3f2d483750298cadd563416ce3a2f6df73e6f752ee5154d885cd3a15705bac,2ddf3c2291f7ce54ce442534df2913e1361bbb6289f98ad3e50141190d3ec9e5,78a5ea5b7facc24f2966a5698d8b4e17a9e18c596a2bb016cc8e93b63bd42ff8,7,7,6,1,0,0,1,0.142857142857
ABA,arctic_a0119,c69cc0ccde8b08e7625d5d65f151061ea6a197eb0adf8ef37c788fd396f252b0,3919da1bd7db21731a8c409d7da99cfb4bcb2979a40e47aa7d2ff2183836be04,d1e78f39c11fac0216e809eb6c0f938c97777667925471b01dec5a8fad4c4e70,6,7,3,3,0,1,4,0.666666666667
ABA,arctic_a0120,074223ed1b06ce43a9d53b9e7852645d37a53a668501794c1c85189bf627721a,eed4a2bf7ee340255f95d3858b260ccb7435a430887c2f4abb704f7f3538d64a,c9619a3f8e63f5226f948d724cf2e6ef7e0d5fdef8688574e488eba0db2598e0,10,10,9,1,0,0,1,0.1
ABA,arctic_a0121,a58a9fc97cad1aa78e2fe2e6df550fbe915a7f8f6d06581fd759a2a4073fe7f6,842acebe88453252bb1b27983c49ccb5c30d3c6d0946f7ceee42c0461ad7116c,0c67281f1b87e23ca2e7f554d5669655ca0d0832e5fc51642395b6bf1295fbfe,11,11,11,0,0,0,0,0.0
ABA,arctic_a0122,2009839d4c212ed838cf61e6090af9b1a3cd50bf367ef79f942426ad006e761d,cfe599a9e93bd8a99e7e64ac4453f6d6920f71d50f171139563c595c53d4c20e,9ee3a5a48850440e2862867a6202698c365046d8c0fbea316ec1516d50aff5b9,9,9,9,0,0,0,0,0.0
ABA,arctic_a0123,0163a018fa076b9bd4b3f77305e2a03df05000a907880d98af0175262256e9d5,a36e288233d19308296cdb19ecc09b77172778d819c16dfc1b4711edb4c8a427,ca80d79688f582d05e087bcc7f2e8c949ec5f5c0fd9fe67f07a85a2eede92eca,7,7,7,0,0,0,0,0.0
ABA,arctic_a0124,0e93a4d3928d6b0d1ab75385f5f69478a5c1f9f99f59eab656eecb83653288d0,f5f9d71defb7741dec536eb9e862ed10aa11849197df88d338e78d94b2df2f33,499aa290c3266b139a87565f008e37e97a7ed086ea31d4f8273caa84e83218ce,9,9,8,1,0,0,1,0.111111111111
ABA,arctic_a0125,19e88336dc8d0b78e89cae21472d24e7fcd34d7c13b029f50c1745141ef636cd,92393c44693b33f91f28cc16b37aca3017350eceee11627e29a787c700c0c33d,89188d2e6c9fecff2a5f535cccf998d96298f5f1be941fb6c4b5dd2b4961863f,12,12,12,0,0,0,0,0.0
ABA,arctic_a0126,41102fbf15bf7b77b032527690c3a404db78c9e3e700a522a384713235ab3a62,e712c53dcdf010b8aa2e463c80d8affa6c5bd76130fedc3b6622e4fda661a4d8,e33f7f46fad33b2325b581400a14ab8ad09fa3cad56ad613065c86d8e3f27505,10,10,10,0,0,0,0,0.0
ABA,arctic_a0127,70a07285ac3b13fc900a25d283a867267ec32e44b61f72d06c2d8ca9ed7e00cc,2d0cc1b4022db33372754947a610f706fae6b0c75426200eb62f5b820b04edcb,57eac1955b67c050b2f2a7452847927f1d4104baf9147ce534a6b51e0bb61e59,8,8,6,2,0,0,2,0.25
ABA,arctic_a0128,f5a3b2171f75c059f8b4f38723b68f4d0aabeb4c030d9cd9b943b43959bb2b66,b1aa027963fe1723bb77711658adbc28f87131d88e959cbabca228f03c8358a3,d491f30a360f3daf9ccc7cc73a416446d9c6e7b1b226fd9a1a13fb7588b50912,11,11,10,1,0,0,1,0.090909090909
ABA,arctic_a0129,11b204c8468d19b04cf396fd478a050b66ef2505fc35d63b9eee1c2582649f64,a4b300cebc76b2dcc054f1c90cc1a16a14b5e756bb3c9c287463d1ca52d021dd,d7b594ddfe2a4f71059e3ed5add9343b2234e289612b419fb086529736bfe27e,6,6,6,0,0,0,0,0.0
ABA,arctic_a0130,c235797c8c3474892ee0d6fb76baef25f532e5f6a890fcd3d9ed82e431f55003,aa460e55fbc9950ed1556d484d3ada42cf6ec0d39c727a339522c46e04b8afb3,baf7ef0ab5ae2f4edb8f1615b69aa61a7641a450a018d6e2e7e7bc731c2c7952,5,5,4,1,0,0,1,0.2
ABA,arctic_a0131,8244aa9d4e2350010b0b3526e5f8607109204ca95f87d3fd45d3f53a13e4ec8a,b266b95f5876b8a766c68401345acbc449e4eb8640080b7077f4889eb5558051,ee1acf5130d34cde3c9cca80f77f91991ca902b6a9de68b4b41897dd1b0bd976,7,8,6,1,0,1,2,0.285714285714
ABA,arctic_a0132,b7d407b751d9eca213a4d5ec1acbe5db92f7e1d77944320c409b0a21b98df52c,4a9665dc00ee1c648f5710678b01436df4a3af9252f61968b01e06b19cf8a687,677bd39f7ffa2f52358e36f6a18a8363855623457a67790da2b890ff4d3032a8,9,10,7,2,0,1,3,0.333333333333
ABA,arctic_a0133,80fe28c4288a2b7359e16c4fcc36b4d78e86c7138a42cf50202819ab40ac3446,92bae829e2f2d63215129a36feaf36926d3a65900a0ed0a83db15d4329e35a4f,885231fe2821f27edddbf3e4ba127dfbce97e9dae51046cdcadac89aa4394370,11,11,10,1,0,0,1,0.090909090909
ABA,arctic_a0134,79087b7b0448a9bb1ff9b0f6ebd2f4abb53bba07c41fd1108c9abd98479bb9ec,f46fe14ef72505ab2df93c05d2a377a4cc5506506566358cf947401a2dbefab2,f8538acd32e7f62cf26cf99e82390c0ba1565ce9851da2df50bcdf3e1098eb16,7,7,7,0,0,0,0,0.0
ABA,arctic_a0135,40dbf0305e3e297835db084c1a38489b614014840654fff178617fab328ec71c,dc181711dd1721e93310e2251a151ae5dd6554a33e644401779d2b7c21b820f9,cbd3d929fcefdd29289cebab5f768ccdc0b410b7c61896a7c74a7300a701fe7e,12,12,11,1,0,0,1,0.083333333333
ABA,arctic_a0136,05d9aa995c86c4926cadfbcd11eef6b7814164e4a4805d5db52dc4e6d8416821,9d0e72394cd20eef0a0fcd42c811b138e5f5edd31b230eefd0357c2e28328e3a,9dd58abe1c5ba807e6c875b072ed9d31fa679a80f6e8920d21a8205213aad669,11,12,10,1,0,1,2,0.181818181818
ABA,arctic_a0137,7cbcf86ee7de8682883418b9762aa259b885bad683f562bd8ca8dfe19fe46595,8e655c3bd05650084ec63736f07637561490a9e4766d0b1e5b9026a24067eca7,a27d69dadd79ebb77cdcf79c90b2181de3122964a605def0b305dffb4f413434,10,10,10,0,0,0,0,0.0
ABA,arctic_a0138,c9db3306808496a5657e98a45a7098c86e0b6bf8082876c2ea5d3fa749ad13a3,6ae131df277f77ad1a0be40356bb6293d3a9a353f357a7443e721a178315214b,57d6c2502c59e2da3472f0c859103be3be1a6265e3db9e24a67092a0d20acbfd,12,12,11,1,0,0,1,0.083333333333
ABA,arctic_a0139,79a6a93964ac76e8ed54da1c8d9bfb73fd9d4d9017bf2419176ec2cad0e3487a,9627b153cde8563040971c42112bef07758da9bb280a43c3d97a32aeea6c30ce,7bb1fd23bac150a5a18060828886e10cdac9a4804ed1afe1c8b65cdb6180c387,13,13,13,0,0,0,0,0.0
ABA,arctic_a0140,9d6c98eb1ac4b8057ae452daa003244a5ea55982303764ef606a5a21a1697bef,3d058072eb61f5395e972987ace36ce417d4f4c3cb2df1914f2dc13742fe6f10,083294bac99b18312db915f0929bc9d899a734e6d1ce414e9a586e861b7207e8,9,9,9,0,0,0,0,0.0
ABA,arctic_a0141,3ca8277fc6a71eb7ee1693fb6cafc8ef9fe347e26c7c651adb84cd77d494010b,f282cf9a03e6c00ba6cf82da39830a03590c115bf5b231a6a647e46e32648e54,34f3bfb636769732a989c9b1a53ca01a90b301579f2997fbaa4c577963c449d8,11,11,11,0,0,0,0,0.0
ABA,arctic_a0142,f3979ac7724da7a94c01974f73275c7c9c496b1986f4b778ae63d5e346bf2284,6596c5f09693c067fd0334b1acaca48838efaa3b7eac1991fb2aba2099befec8,1929da59149bc43d87a7e79ce9041a354433c383bd1c7bc02e21b840d899f389,8,8,7,1,0,0,1,0.125
ABA,arctic_a0143,29275f6f2962300134aebdd4424f02241380299796181b2663fa622caed280b2,45cf270a3385bb2fb3b6bd508b4e24488e74df13cabb6d064a76b303674871d9,73a985cf49abedb5670a26a87c2a7289d0690f5d12e83d7fac44253dd8789b13,6,6,6,0,0,0,0,0.0
ABA,arctic_a0144,927302e43b3846e76f685ac11ab28b93a90a31756bb0a829567fa1df2360b7ed,cdf73806b2eb56bb95a7da6fd6894407164ca592ce8a5e486eeb44df98c9aa12,fae19571c1a137d014aab1173cd3755eec8596a6d584434d87ae5c67c97568e0,10,10,9,1,0,0,1,0.1
ABA,arctic_a0145,1c6f8a41de24c79e66b11abc56d0fa2931911dbf40313ec1d3748ec973368587,5367859843626595773ce2bdb370bd37467b0e0a3fb6edd1e75a02e1559f20c8,afa6552457ef50b0b25f1ab221df5186d43e23088a16d430e7b2252594ddbf55,12,12,12,0,0,0,0,0.0
ABA,arctic_a0146,16516b73b453ac23a8937c3ae0b33d202bc1b8fff95abf12f366aac5ffa2564b,09cb30d08c421c1ac6cadcf6ccc9723b402fe926587802ea7ba79d30c8f66a00,71769ceb4f39e6840c89e07ef5083367fb3fb145fa3b7bda145e5f793bbfdcbd,7,7,7,0,0,0,0,0.0
ABA,arctic_a0147,67308581a893211405eaef334849e4894e27f166dcc726f817b669467e226d85,e1896b0f6b9415eb65360a30e5f65654771018979fbfcfbb0c7cf9731c6c990b,dfe7996617fa8a7f3adac84c8f322d0f30b6125bbcd89d239fa455a38ecf5ea7,13,13,13,0,0,0,0,0.0
ABA,arctic_a0148,9d48880402cd0115ade849c3820e32c57f1f844b165eb06662aa383db587b3d3,06c2e9f61c83b92666a35c5bf323ba07abb8145b6837dc2a2bb5f424413c57af,50da51db6a8d81ecabcefb0ea5251fa54be4ed475fcdb99bac8077b09a795d92,9,9,9,0,0,0,0,0.0
ABA,arctic_a0149,7375e8be628f5f86197ee30f6a98d865063c95abbd7fffc248c388ec89d6d02d,9e866c7b41591d96e18e431cceb4f65b61dbf3ae620799d8daf1513d6e7b5b02,9afe86016124b1bd59d5762d632f7278a7ca98cd029e67acdecc3484889efbc5,13,16,10,3,0,3,6,0.461538461538
ABA,arctic_a0150,2fc433aeb7962f3b9999a026fa7f7fd443d9916386ea4a59c21df76712dea3f7,00fdaa6df81c23562e25de758ac4632032b4257d0d08df13183c879778ab1d6c,2a7059da0bb1f5f4355ba26246fd0705427105119959195c8fb953c7433dfb51,4,4,3,1,0,0,1,0.25
ABA,arctic_a0151,5af49bf40abc03393648aeac0c19ce3f95357a0a794a038ba0e34ffdcb681b32,8baebf46c32e0fd92ca75934df647c39cddfecb905dd9ba8c35c81de8f5f50dc,1df2b6b976639c1db5a2fd670ade7154d55ed91bb884c8c4cbd70b7cebc548ed,11,12,10,1,0,1,2,0.181818181818
ABA,arctic_a0152,6af6598d53ce8ff7d638257ba1f5a3045de686dfe6a2b78744e4ad0b975e3a7e,85f16e4858635193572454df3ce96ab16a13c6d5087a07fbc7db3b5773841631,eadddbad0e45c6152825ad1fa740d3c22c2288151906b6dbd24abc5360b5dfa2,7,7,6,1,0,0,1,0.142857142857
ABA,arctic_a0153,601981dafe0c659771f091322ffdbae999f27299d8f7e3d02f2e0908379808d2,ad746f23617df73032481f82372ec6d7da7ce4ba975c5a350eff6e4891562877,b741eea3a1dd53ece620a80b7928c9fa528f7f89e2c0b76560eea5b5ee45941d,9,9,7,2,0,0,2,0.222222222222
ABA,arctic_a0154,f7c5f13138b3e2902ebd9480a19cbbc141d58c32e0d537534e982054b1cc5edc,93b86106e9e15fc0aab66a2b8134a687ed0314f69c50e14d193d4cf0bf5e5012,d1643dabaf7a6f45c47534a8c4466528d35410d7b48f6c56f4f7ff7e21f82b50,11,11,10,1,0,0,1,0.090909090909
ABA,arctic_a0155,c7b0d65934e5e4b7afd139f09a8bcaef2d5820ee9850f358e528ee14964db496,2514aac955a1ddce0d2378351c8da513a06c7b190475e139341bd215e13ab11a,a7bc6245ed8b8c2dcae94de03848b7011695663c6f8c77cb39b13ed7cd7ec6bc,6,6,6,0,0,0,0,0.0
ABA,arctic_a0156,d192d7d00bb65fa288ee9f579c2fe8782a99bec9e5daceb7812897409961b4f3,eb6e44573c3c9b460a8e8c8a473191ddcab90931ebd907ef5ac5a3c0b668c2bf,b7a54ff5add2262206bd21ea325e140fdf5f194ca5a4b1290807a1f78e2a9123,10,12,8,2,0,2,4,0.4
ABA,arctic_a0157,12421172593d50c1078132d559fed285bde6d175b37a9025f2e79c5a3e93b829,407dbbaa9c8a082aa747bd564ad1dd49467b8b7e26aa8d43704ca19daaff3cb7,fffa38b99e09333cdccf776b55712fd2705df198542bf2ed746c3e7f89550fab,10,11,7,3,0,1,4,0.4
ABA,arctic_a0159,7cc95dbd221bba8cc6a012e96a874948a5b6617fa46cf28800ba82625a85c91d,412392c5e8304b3b92023c45bffa3984abff701b5f3b38217e2244533d674f57,ce7bdda87350fa4c0a63d14fd364f0e5837641f188a3c8168a92f757e6241834,13,13,13,0,0,0,0,0.0
ABA,arctic_a0160,c9c676a5aff7c2c6b8782d0749d3b4ee6e8c7da496781144b8a148db13e53d70,717b9a6ea1b24aff29e5e96cbf9a81bf33fbcc989b64623a0aa9578de1506293,2579666064e43da25075751b26a6b591556ee7cb34307ac036e5f100320dec63,11,12,9,2,0,1,3,0.272727272727
ABA,arctic_a0161,3d9790034236a238c4bfd6bacdf94b0365acf7282b9e908b9fb1dfd3aaeb8443,f059acd37e86febb2a0b37ef55a080c8fbf876ffc665d23fa447f7a3bc87e555,410fe6c6aa09b7a43e12f69208c5258acde2d7ef3e685b9fda5ed6df338b7a22,12,12,10,2,0,0,2,0.166666666667
ABA,arctic_a0162,f559a48e098895eece0b11ecd699048790542ec375754e3e4de21e03cfabcf77,e2ee7231c23b78feb014569a8e641fd8b272ffc90aa7087d98a664f75163f2d5,cd78a2ac6bc2d11aa5ec53830fc16eb8ae7b8012a2d4549db5aa3fc3136cf6f5,7,6,5,1,1,0,2,0.285714285714
ABA,arctic_a0163,2db83a5a009757ece4f3a8fe0978059a4c699168483e5d85acd33aad39855395,e3041a9e9b6fd98b752f5ce79463babc7bfe260d0141d4a2202cd737889c3f4b,c1388838fa835027adf2273ebf9f69e762428d0c0fc274b3a4f704eb1f2f2818,6,6,5,1,0,0,1,0.166666666667
ABA,arctic_a0164,7eb38dab6fb9ec747ab42b6e047feae2ed0ae95856634cb5954cc5e7b4ec09e2,9643d23254c018de1c8471c634562070d0647870bc748072c041eee8e4799605,151cdd7919c91685a7e58084950601c4f481fcf1852a51c4e180b08b587e6ee1,11,11,10,1,0,0,1,0.090909090909
ABA,arctic_a0165,70cab58bab5890d6af731b9bf8b26de6afdf13eda26fa37b3602a217fe4b586a,914d8b3dcfbd2991fc25f2813aa1083f14811a3573da9f34be40722269dbd186,0eddbb21597cd5473bbfff048fbc1897e9f61994e2fd7a114460206f2893890d,8,8,8,0,0,0,0,0.0
ABA,arctic_a0166,459ffc0cbc9ff386cbd980ed9e5330efa30aace41815bc8b8470139602ac3e3a,670625b3acd90d8e0d62689612a11769a3c723c239749f7ac16038bad8a0b0d1,d3d63129b900a1f2be96df3f767ec93788b975c48ca56d482c70a8f508a68539,12,12,12,0,0,0,0,0.0
ABA,arctic_a0167,3082398dcedff626177ea05e9ed8d3099cebf1ed5579f3c11fd6fbfdd3ca1ae6,3b101c52b363fb1c5753c23f141497a263e76d1fae2c499aa4b5ace9c36873a1,7b2e08cad14a71385b0eb1eb2e0485ba321a91a4fe73a4ab219bee6ca6ea5b75,8,8,7,1,0,0,1,0.125
ABA,arctic_a0168,27e382429a3351da450618f5eb4414e69840faaad14041f3d6e961ae6542777f,7777ee1c9337e516f4723bd8ac7b4ab4d2e0d2bc1ce17aa0a0b77cbc22a00ca7,ba6b8d1191204596175643198e358923f266bae600fac7e14c98b2ab58b81684,12,11,8,3,1,0,4,0.333333333333
ABA,arctic_a0169,0c9078f3059be1e8d2b05efa1b6b4e2c854c71f8c095a57b5c2dd00a6393d349,eb813f9dfb9da38bcfc7cf1671d2b10b7e4adb570b8a28a631c7a11210764c57,2398299d02cc6b817e7ed9006225e1f06b924641eeb4191fcc2bb010d69342f0,6,6,5,1,0,0,1,0.166666666667
ABA,arctic_a0170,bb9d014dfb279cbfa2ddf4660ba70e16618e0943368cd1aabd3f005e0ff326ff,d72a6dd5f2c6ff8255d27a504b69bc1687cf1d917363ad427e9bef25588c4810,400e6e73edb9e90d34a411a08cf04343ea34ebec6f763fc36cc61e0dc3959d5d,11,11,11,0,0,0,0,0.0
ABA,arctic_a0171,4b7867f3ebdfe6c1b68454f8a726aa765fa31f38b46ad581384c3064aa01154d,96db80ea7c888a92adb3c9d7c2c8ebe16666c8c16845255b6a8127fd50086ed6,52d39879ef6e6d671f06932cf5c489cc24f2156507d9b90587839c6e2949fc9e,11,11,10,1,0,0,1,0.090909090909
ABA,arctic_a0172,bbd63d7244e569d1f839012c66ff4c9e230313caf381e2eed0bc88195a2da5e7,2dc7749f1f54dccb532bf747aa0037fe8b0a960dd7bcf675dd42cf501ac93574,b8330141db2ab9e8fcb186ca68b5d78996ca69d6b93f4f04a5860ea486470749,8,8,7,1,0,0,1,0.125
ABA,arctic_a0173,1138066efbef59040a8a00e5a9453a46f3705b5be1301cb3ee8d1234517133e8,5c592db2784dd57f90e92e8c99c9112e61f013c0ca1c1af7bc42ccb9f82bd309,0e2b0ddaf59938b52edb5bac5e586c9703d83fcd33a42ab00cf32973ad3fc2d9,7,7,7,0,0,0,0,0.0
ABA,arctic_a0174,72d31d2a2831d3890ee52b802be1f17d4919f60881bece3211229e3e9b9dc94c,9e88a83e9d0a8d5060e19afe7d562c7756e2de7aaf9e31bb928325e069c44efd,0ddf6ed9972c8e892d67cb0f811e5bed5c0f22c8d54f5fec3ad14380c5cd30a6,6,6,5,1,0,0,1,0.166666666667
